#Time	#Ge	#Inet	#Vm	#Act	#Spike	#Gk	#ISI	#AvgISI	#VmDend	#Gnmda	#RnmdaSyn	#RCa	#SnmdaO	#SnmdaI	#NMDAGmg	#GABAB	#GgabaB	#Gvgcc	#VGCCm	#VGCCh	#VGCCJcaPSD	#VGCCJcaCyt	#Gak	#AKm	#AKh	#LearnNow	%NMDAo	%NMDAi	%Ca	%Ds	%Ps	%CaM	%CaP	%CaD	%RCaM	%RCaP	%RCaD	%SCa	%SCaM	%SCaP	%SCaD	%Wt	%DWt	#VmS	#PreSpike	#NMDA_Mg	#NMDA_Nopen	#NMDA_Jca	#NMDA_G	#NMDA_Nt0	#NMDA_Nt1	#NMDA_Nt2	#GluN2B	#Cyt_Ca	#PSD_Ca	#Cyt_CaMact	#PSD_CaMact	#Cyt_CaMKIIact	#Cyt_CaMKII	#Cyt_CaMKIIP	#PSD_CaMKIIact	#PSD_CaMKII	#PSD_CaMKIIP	#PSD_CaMKIIn2b	#PSD_N2B_CaMKII	#PSD_N2B_CaMKIIP	#Cyt_DAPK1act	#Cyt_Ca0CaM_DAPK1	#Cyt_Ca1CaM_DAPK1	#Cyt_Ca0CaM_DAPK1P	#Cyt_Ca1CaM_DAPK1P	#Cyt_DAPK1	#Cyt_DAPK1P	#Cyt_DAPK1_AutoK	#PSD_DAPK1act	#PSD_Ca0CaM_DAPK1	#PSD_Ca1CaM_DAPK1	#PSD_Ca0CaM_DAPK1P	#PSD_Ca1CaM_DAPK1P	#PSD_DAPK1	#PSD_DAPK1P	#PSD_DAPK1_AutoK	#PSD_DAPK1n2b	#PSD_N2B_Ca0CaM_DAPK1	#PSD_N2B_Ca1CaM_DAPK1	#PSD_N2B_Ca0CaM_DAPK1P	#PSD_N2B_Ca1CaM_DAPK1P	#PSD_N2B_DAPK1	#PSD_N2B_DAPK1P	#Cyt_CaNact	#PSD_CaNact	#Cyt_AC1act	#Cyt_cAMP	#Cyt_PKAact	#PSD_AC1act	#PSD_cAMP	#PSD_PKAact	#Cyt_I1P	#Cyt_PP1act	#PSD_I1P	#PSD_PP1act	#Int_AMPAR	#Mbr_AMPAR	#PSD_AMPAR	#Trp_AMPAR
0.098	0.0788191	-0.0456516	0.45	0.468683	0	0.0423435	7	11.8536	0.434812	0	4.90635	0.51925	0.94148	0	0.271526	0.80459	0	0.0245406	0.137057	0.594691	8875.3	5161.7	0	0.483322	0.00175278	-1	0.063013	0.99	2.15737	0.44362	0.496744	3.04771	1.39952	0.656311	3.04771	1.39952	0.656311	2.15737	3.04771	1.39952	0.656311	0.5	0	-50.4348	0	0.0944959	0.056965	24888.1	0.0538374	0.0149104	0.816392	0.168697	24	2.12905	2.67707	2.43802	2.38207	7.69126	6.90964	4.47634e-09	18.0721	7.25848	4.11723e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.45912	2.46568	1.08445	0.466926	0.0396354	1.03115	0.466703	0.0396362	0.658644	0.0137973	0.660317	0.0827331	6.17243	0.31774	0.318331	1.72025
0.099	0.0545069	-0.00409876	0.445542	0.468683	0	0.0418905	8	11.8536	0.434749	0	4.85729	0.458465	0.932065	0	0.219268	0.80459	0	0.0102655	0.0989854	0.608667	4048.67	2354.63	0	0.483322	0.00175278	-1	0.0609126	0.9801	1.60649	0.44588	0.499238	2.46864	1.43343	0.672208	2.46864	1.43343	0.672208	1.60649	2.46864	1.43343	0.672208	0.5	0	-55	0	0.0728998	0.0548142	20017	0.0399681	0.0149791	0.833304	0.151717	24	1.53124	2.11639	1.86418	1.95926	7.73925	6.80399	4.73117e-09	18.2796	7.14929	4.4033e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.46355	2.47208	1.09508	0.475871	0.0396331	1.04269	0.475649	0.0396339	0.654847	0.0138739	0.656563	0.0831905	6.17243	0.317739	0.318316	1.72027
0.1	0.0389158	-0.0103041	0.434395	0.468683	0	0.0414446	9	11.8536	0.43298	0	4.80871	0.451235	0.922745	0	0.214573	0.80459	0	0.00398805	0.0714895	0.622161	1585.61	922.161	0	0.483322	0.00175278	-1	0.0588821	0.970299	1.48926	0.447951	0.501519	1.9996	1.45565	0.688319	1.9996	1.45565	0.688319	1.48926	1.9996	1.45565	0.688319	0.5	0	-55.4458	0	0.0710537	0.0524217	18800.1	0.037256	0.0152814	0.848707	0.136012	24	1.165	1.84913	1.38251	1.53279	7.76442	6.72862	4.88335e-09	18.4677	7.06683	4.61527e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.46569	2.47653	1.10271	0.48488	0.0396307	1.05161	0.484663	0.0396315	0.651119	0.0139506	0.652865	0.0836485	6.17243	0.317738	0.3183	1.72028
0.101	0.0302991	-0.0117436	0.421727	0.468683	0	0.0410059	10	11.8536	0.430374	0	4.76062	0.440205	0.913517	0	0.203156	0.80459	0	0.0015646	0.0516313	0.63519	634.575	369.057	0	0.483322	0.00175278	-1	0.0569194	0.960596	1.37012	0.449829	0.503584	1.61968	1.46749	0.704457	1.61968	1.46749	0.704457	1.37012	1.61968	1.46749	0.704457	0.5	0	-56.5605	0	0.066625	0.050093	17162.6	0.033382	0.0158205	0.862178	0.122001	24	0.95041	1.63361	1.0129	1.1675	7.77188	6.67685	4.95021e-09	18.6379	7.00818	4.75505e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.46646	2.47944	1.108	0.493928	0.0396283	1.05819	0.493717	0.039629	0.647462	0.0140274	0.64923	0.0841068	6.17243	0.317736	0.318284	1.7203
0.102	0.0241386	-0.0117745	0.409053	0.468683	0	0.0405741	11	11.8536	0.427242	0	4.71302	0.427447	0.904382	0	0.190737	0.80459	0	0.000614435	0.0372893	0.64777	254.786	148.179	0	0.483322	0.00175278	-1	0.0550221	0.95099	1.26091	0.451532	0.505451	1.31194	1.47019	0.720455	1.31194	1.47019	0.720455	1.26091	1.31194	1.47019	0.720455	0.5	0	-57.8273	0	0.0619041	0.0478687	15559.6	0.0296394	0.0166118	0.873761	0.109627	24	0.807122	1.45529	0.739934	0.877636	7.76634	6.64249	4.95752e-09	18.7935	6.96873	4.83546e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.46633	2.48111	1.11153	0.502996	0.0396258	1.06286	0.50279	0.0396266	0.64388	0.0141042	0.645659	0.0845652	6.17243	0.317735	0.318267	1.72032
0.103	0.0195003	-0.0111559	0.397063	0.468683	0	0.040149	12	11.8536	0.423777	0	4.66589	0.413721	0.895338	0	0.178901	0.80459	0	0.000240943	0.0269311	0.659915	102.101	59.3801	0	0.483322	0.00175278	-1	0.053188	0.94148	1.162	0.453075	0.507138	1.06267	1.46494	0.736163	1.06267	1.46494	0.736163	1.162	1.06267	1.46494	0.736163	0.5	0	-59.0947	0	0.0574947	0.0457529	14098.8	0.0263114	0.0176744	0.883594	0.0987315	24	0.70156	1.30458	0.541695	0.657015	7.7515	6.62069	4.9308e-09	18.9376	6.94397	4.87445e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.46555	2.48176	1.11381	0.512067	0.0396233	1.06607	0.511866	0.039624	0.640371	0.0141809	0.642157	0.0850235	6.17243	0.317733	0.318251	1.72033
0.104	0.0158917	-0.010251	0.386059	0.468683	0	0.0397307	13	11.8536	0.420105	0	4.61923	0.399492	0.886385	0	0.168241	0.80459	0	9.425e-05	0.0194503	0.671642	40.7494	23.6991	0	0.483322	0.00175278	-1	0.0514151	0.932065	1.07342	0.454475	0.508665	0.860763	1.45282	0.751448	0.860763	1.45282	0.751448	1.07342	0.860763	1.45282	0.751448	0.5	0	-60.2937	0	0.0535965	0.0437421	12807.3	0.0234495	0.0190316	0.891826	0.0891429	24	0.618292	1.17585	0.398782	0.492983	7.73008	6.6079	4.89101e-09	19.0728	6.93018	4.89021e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.46429	2.48159	1.11518	0.521132	0.0396208	1.0682	0.520934	0.0396215	0.636936	0.0142576	0.638725	0.0854814	6.17244	0.317732	0.318233	1.72035
0.105	0.0130348	-0.00923729	0.376154	0.468683	0	0.0393189	14	11.8536	0.416317	0	4.57304	0.385058	0.877521	0	0.158909	0.80459	0	3.67647e-05	0.0140474	0.682965	16.1855	9.41315	0	0.483322	0.00175278	-1	0.0497013	0.922745	0.994692	0.455749	0.510048	0.697218	1.43484	0.766193	0.697218	1.43484	0.766193	0.994692	0.697218	1.43484	0.766193	0.5	0	-61.3941	0	0.0502395	0.0418313	11680.4	0.0210205	0.0207089	0.898587	0.0807041	24	0.549734	1.06523	0.296059	0.372595	7.70403	6.60155	4.85319e-09	19.2012	6.92443	4.8982e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.46263	2.48073	1.11589	0.530183	0.0396182	1.06954	0.529988	0.0396189	0.633573	0.0143342	0.635363	0.0859387	6.17244	0.31773	0.318216	1.72037
0.106	0.0107519	-0.00820778	0.36736	0.445055	0	0.0389136	15	12.4828	0.412481	0	4.52731	0.370631	0.868746	0	0.150872	0.80459	0	1.43005e-05	0.0101454	0.693897	6.39728	3.72053	0	0.483322	0.00175278	-1	0.0480445	0.913517	0.925038	0.45691	0.511305	0.564747	1.41189	0.780296	0.564747	1.41189	0.780296	0.925038	0.564747	1.41189	0.780296	0.5	0	-62.3846	0	0.0473888	0.0400148	10701.7	0.0189667	0.0227322	0.903992	0.0732758	24	0.491849	0.969763	0.222278	0.284831	7.67476	6.59981	4.82691e-09	19.3242	6.92455	4.91002e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.46065	2.47931	1.11614	0.539215	0.0396155	1.07029	0.539022	0.0396162	0.630283	0.0144106	0.632071	0.0863951	6.17244	0.317729	0.318198	1.72039
0.107	0.00891816	-0.00721318	0.359636	0.421313	0	0.0385146	16	13.1863	0.408646	0	4.48203	0.35636	0.860058	0	0.144019	0.80459	0	5.54736e-06	0.0073272	0.704453	2.51658	1.4636	0	0.483322	0.00175278	-1	0.0464431	0.904382	0.863516	0.457971	0.512451	0.457445	1.3848	0.793668	0.457445	1.3848	0.793668	0.863516	0.457445	1.3848	0.793668	0.5	0	-63.264	0	0.0449872	0.038287	9851.96	0.0172281	0.025126	0.908138	0.0667362	24	0.442258	0.88708	0.169257	0.221034	7.64327	6.60135	4.81735e-09	19.443	6.92893	4.93335e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.45841	2.47742	1.11606	0.548223	0.0396128	1.07062	0.548032	0.0396136	0.627064	0.0144867	0.62885	0.0868504	6.17244	0.317727	0.31818	1.7204
0.108	0.00744044	-0.00628136	0.352914	0.398276	0	0.0381218	17	13.949	0.40485	0	4.43721	0.342351	0.851458	0	0.138216	0.80459	0	2.14643e-06	0.00529187	0.714644	0.985625	0.573221	0	0.483322	0.00175278	-1	0.044895	0.895338	0.809155	0.458946	0.513497	0.37053	1.35431	0.806235	0.37053	1.35431	0.806235	0.809155	0.37053	1.35431	0.806235	0.5	0	-64.0364	0	0.0429742	0.0366428	9112.53	0.0157504	0.0279111	0.911111	0.060978	24	0.399406	0.815199	0.131103	0.174678	7.61026	6.60526	4.82666e-09	19.5585	6.93642	4.97265e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.45593	2.47515	1.11573	0.557206	0.0396101	1.07065	0.557017	0.0396108	0.623914	0.0145627	0.625698	0.0873044	6.17244	0.317726	0.318161	1.72042
0.109	0.00624665	-0.00542674	0.34711	0.376413	0	0.037735	18	14.7592	0.401121	0	4.39284	0.328678	0.842943	0	0.133326	0.80459	0	8.28575e-07	0.0038219	0.724484	0.384469	0.2236	0	0.483322	0.00175278	-1	0.0433985	0.886385	0.76102	0.459842	0.514456	0.30013	1.32108	0.817933	0.30013	1.32108	0.817933	0.76102	0.30013	1.32108	0.817933	0.5	0	-64.7086	0	0.0412925	0.0350772	8466.46	0.0144874	0.0311042	0.912989	0.0559068	24	0.362173	0.752463	0.103591	0.140952	7.57625	6.61085	4.855e-09	19.6713	6.94616	5.02999e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.45325	2.47255	1.11524	0.566162	0.0396074	1.07045	0.565974	0.0396081	0.620834	0.0146383	0.622615	0.0877567	6.17244	0.317724	0.318142	1.72044
0.11	0.00528004	-0.00465535	0.342133	0.355957	0	0.0373543	19	15.6074	0.397481	0	4.34891	0.315393	0.834514	0	0.129222	0.80459	0	3.19169e-07	0.00276026	0.733984	0.149427	0.0869037	0	0.483322	0.00175278	-1	0.0419519	0.877521	0.718247	0.460669	0.515338	0.243105	1.28568	0.828712	0.243105	1.28568	0.828712	0.718247	0.243105	1.28568	0.828712	0.5	0	-65.289	0	0.0398911	0.0335857	7899.02	0.0134006	0.0347161	0.913845	0.0514392	24	0.329697	0.697478	0.0837002	0.116354	7.54159	6.61766	4.90146e-09	19.7817	6.95754	5.10584e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.45041	2.46967	1.11462	0.575089	0.0396046	1.0701	0.574902	0.0396053	0.617821	0.0147137	0.619599	0.0882073	6.17245	0.317723	0.318122	1.72046
0.111	0.0044955	-0.00396783	0.337892	0.336988	0	0.0369794	20	16.4859	0.393944	0	4.30542	0.302529	0.826169	0	0.125789	0.80459	0	1.22708e-07	0.00199352	0.743157	0.0578868	0.0336658	0	0.483322	0.00175278	-1	0.0405535	0.868746	0.680066	0.461435	0.516149	0.196915	1.24863	0.838531	0.196915	1.24863	0.838531	0.680066	0.196915	1.24863	0.838531	0.5	0	-65.7867	0	0.0387258	0.0321642	7397.73	0.0124585	0.0387519	0.913746	0.0475016	24	0.301287	0.649071	0.0692711	0.0983522	7.50656	6.62535	4.96454e-09	19.8902	6.97013	5.19975e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.44741	2.46657	1.11391	0.583987	0.0396017	1.06963	0.583802	0.0396024	0.614875	0.0147887	0.61665	0.0886559	6.17245	0.317721	0.318103	1.72048
0.112	0.00385706	-0.00336139	0.3343	0.319492	0	0.0366102	21	17.3887	0.390522	0	4.26237	0.290106	0.817907	0	0.122926	0.80459	0	4.7095e-08	0.00143977	0.752014	0.02236	0.0130041	0	0.483322	0.00175278	-1	0.0392017	0.860058	0.645802	0.462145	0.516899	0.159501	1.21038	0.84736	0.159501	1.21038	0.84736	0.645802	0.159501	1.21038	0.84736	0.5	0	-66.2108	0	0.0377588	0.0308089	6952.08	0.0116356	0.0432105	0.91276	0.0440292	24	0.276371	0.606258	0.058762	0.0851234	7.47132	6.63367	5.04261e-09	19.9968	6.9836	5.31074e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.44429	2.46328	1.11313	0.592856	0.0395988	1.06907	0.592671	0.0395995	0.611993	0.0148633	0.613766	0.0891023	6.17245	0.317719	0.318082	1.7205
0.113	0.00333594	-0.00283109	0.331276	0.3034	0	0.0362467	22	18.311	0.387221	0	4.21975	0.278131	0.809728	0	0.120545	0.80459	0	1.80469e-08	0.00103983	0.760565	0.00861488	0.00501025	0	0.483322	0.00175278	-1	0.0378949	0.851458	0.614873	0.462805	0.517592	0.129196	1.17132	0.855176	0.129196	1.17132	0.855176	0.614873	0.129196	1.17132	0.855176	0.5	0	-66.57	0	0.0369581	0.0295163	6553.32	0.010911	0.048085	0.91095	0.0409647	24	0.254469	0.568213	0.0510716	0.075356	7.43602	6.64245	5.13405e-09	20.1019	6.99771	5.43767e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.44105	2.45982	1.11231	0.601695	0.0395959	1.06845	0.601511	0.0395966	0.609175	0.0149375	0.610946	0.0895463	6.17245	0.317718	0.318062	1.72052
0.114	0.00290912	-0.0023708	0.328745	0.288619	0	0.0358887	23	19.2488	0.384044	0	4.17755	0.266607	0.801631	0	0.118572	0.80459	0	6.90607e-09	0.00075099	0.768822	0.00331165	0.00192599	0	0.483322	0.00175278	-1	0.0366318	0.842943	0.586791	0.46342	0.518234	0.104649	1.13179	0.861966	0.104649	1.13179	0.861966	0.586791	0.104649	1.13179	0.861966	0.5	0	-66.8724	0	0.0362965	0.0282831	6194.2	0.010268	0.0533631	0.908379	0.0382584	24	0.235177	0.534243	0.0454129	0.0681068	7.40074	6.65155	5.23738e-09	20.2056	7.01231	5.57934e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.43771	2.45622	1.11146	0.610504	0.039593	1.06778	0.610321	0.0395936	0.60642	0.0150113	0.608189	0.0899878	6.17245	0.317716	0.318041	1.72054
0.115	0.00255817	-0.00197383	0.326637	0.275041	0	0.0355362	24	20.199	0.380996	0	4.13577	0.255526	0.793614	0	0.116941	0.80459	0	2.63949e-09	0.000542381	0.776793	0.0012705	0.000738901	0	0.483322	0.00175278	-1	0.0354107	0.834514	0.56113	0.463994	0.51883	0.0847654	1.09208	0.867725	0.0847654	1.09208	0.867725	0.56113	0.0847654	1.09208	0.867725	0.5	0	-67.1255	0	0.0357514	0.0271062	5868.72	0.00969291	0.0590277	0.905106	0.0358663	24	0.218151	0.503771	0.0412227	0.0626964	7.36557	6.6609	5.3513e-09	20.3078	7.02726	5.73468e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.43429	2.4525	1.11057	0.619283	0.03959	1.06708	0.6191	0.0395906	0.603726	0.0150847	0.605493	0.0904266	6.17245	0.317714	0.31802	1.72056
0.116	0.00226832	-0.00163337	0.324894	0.26256	0	0.035189	25	21.1592	0.378075	0	4.09442	0.244881	0.785678	0	0.115599	0.80459	0	1.0077e-09	0.00039172	0.78449	0.000486573	0.000282982	0	0.483322	0.00175278	-1	0.0342304	0.826169	0.537543	0.464529	0.519382	0.06866	1.05244	0.872452	0.06866	1.05244	0.872452	0.537543	0.06866	1.05244	0.872452	0.5	0	-67.3363	0	0.0353037	0.0259829	5571.95	0.00917485	0.0650575	0.901192	0.0337502	24	0.203094	0.476308	0.0380977	0.0586348	7.33053	6.67042	5.47469e-09	20.4088	7.04248	5.9027e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.43078	2.44869	1.10968	0.628032	0.0395869	1.06635	0.62785	0.0395876	0.601092	0.0151575	0.602856	0.0908627	6.17246	0.317713	0.317998	1.72058
0.117	0.00202773	-0.00134281	0.32346	0.251072	0	0.0348471	26	22.1274	0.375281	0	4.05347	0.234657	0.777821	0	0.114498	0.80459	0	3.84338e-10	0.000282909	0.791921	0.00018606	0.000108209	0	0.483322	0.00175278	-1	0.0330894	0.817907	0.515737	0.465029	0.519895	0.0556146	1.01308	0.876155	0.0556146	1.01308	0.876155	0.515737	0.0556146	1.01308	0.876155	0.5	0	-67.5106	0	0.0349374	0.0249104	5299.78	0.00870487	0.071428	0.896695	0.0318768	24	0.189755	0.451447	0.0357483	0.0555676	7.29567	6.68006	5.60659e-09	20.5085	7.05789	6.08257e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.42721	2.44478	1.10876	0.636751	0.0395839	1.0656	0.636571	0.0395845	0.598517	0.0152299	0.600278	0.0912957	6.17246	0.317711	0.317976	1.72061
0.118	0.00182693	-0.00109589	0.322291	0.24048	0	0.0345103	27	23.1019	0.372611	0	4.01294	0.22484	0.770043	0	0.113601	0.80459	0	1.46458e-10	0.000204323	0.799097	7.10516e-05	4.13223e-05	0	0.483322	0.00175278	-1	0.0319864	0.809728	0.495465	0.465496	0.520371	0.0450478	0.97418	0.878845	0.0450478	0.97418	0.878845	0.495465	0.0450478	0.97418	0.878845	0.5	0	-67.654	0	0.034639	0.0238863	5048.86	0.00827571	0.078112	0.891671	0.0302171	24	0.177915	0.428845	0.0339663	0.0532373	7.26101	6.6898	5.74619e-09	20.607	7.07345	6.27357e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.42358	2.44081	1.10784	0.645441	0.0395808	1.06484	0.645261	0.0395814	0.595998	0.0153018	0.597757	0.0917258	6.17246	0.317709	0.317954	1.72063
0.119	0.00165832	-0.000886866	0.321345	0.230698	0	0.0341785	28	24.0815	0.370064	0	3.97281	0.215415	0.762343	0	0.112873	0.80459	0	5.5766e-11	0.000147567	0.806024	2.71007e-05	1.57613e-05	0	0.483322	0.00175278	-1	0.0309202	0.801631	0.476525	0.465933	0.520813	0.0364887	0.935884	0.880541	0.0364887	0.935884	0.880541	0.476525	0.0364887	0.935884	0.880541	0.5	0	-67.7709	0	0.0343974	0.0229082	4816.39	0.00788147	0.0850807	0.886174	0.0287458	24	0.167387	0.408211	0.0326012	0.0514565	7.22658	6.69961	5.89279e-09	20.7044	7.08911	6.47511e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.41989	2.43677	1.10691	0.654101	0.0395776	1.06407	0.653922	0.0395783	0.593536	0.0153731	0.595292	0.0921526	6.17246	0.317707	0.317931	1.72065
0.12	0.00151579	-0.000710515	0.320587	0.221644	0	0.0338517	29	25.0652	0.367635	0	3.93308	0.206365	0.754719	0	0.112287	0.80459	0	2.12187e-11	0.000106576	0.812713	1.03261e-05	6.00545e-06	0	0.483322	0.00175278	-1	0.0298895	0.793614	0.458745	0.466341	0.521222	0.0295559	0.898316	0.881262	0.0295559	0.898316	0.881262	0.458745	0.0295559	0.898316	0.881262	0.5	0	-67.8655	0	0.0342031	0.0219739	4600.08	0.00751732	0.092304	0.880255	0.0274408	24	0.158007	0.389301	0.0315444	0.0500881	7.19237	6.70946	6.04581e-09	20.8006	7.10485	6.68668e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.41616	2.43267	1.10598	0.662732	0.0395745	1.06329	0.662554	0.0395751	0.591128	0.0154438	0.592881	0.0925762	6.17246	0.317705	0.317908	1.72067
0.121	0.00139445	-0.00056219	0.319987	0.221644	0	0.0335298	30	25.0652	0.365321	0	3.89375	0.197672	0.747172	0	0.111819	0.80459	0	8.06845e-12	7.69715e-05	0.819171	3.9309e-06	2.28614e-06	0	0.483322	0.00175278	-1	0.0288932	0.785678	0.441985	0.466721	0.5216	0.0239403	0.861576	0.881034	0.0239403	0.861576	0.881034	0.441985	0.0239403	0.861576	0.881034	0.5	0	-67.9413	0	0.0340482	0.0210814	4398	0.0071793	0.0997511	0.873966	0.026283	24	0.149634	0.371906	0.0307167	0.0490311	7.15841	6.71935	6.20473e-09	20.8957	7.12064	6.90787e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.41239	2.42854	1.10504	0.671334	0.0395713	1.06251	0.671156	0.0395719	0.588774	0.015514	0.590523	0.0929964	6.17246	0.317704	0.317885	1.7207
